"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301"
"1",0,1,10,0,23,0,1,18,0,0,1,1,0,0,3,0,9,2,0,0,76,11,0,0,0,1645,0,0,1,2,45,0,0,77,0,0,34,248,0,0,0,0,0,0,0,156,0,1,0,0,1,0,0,0,12,3,0,1,0,115,2,85,1,21,0,1,46,0,0,43,65,1,0,7,1,0,0,0,0,164,0,1,242,0,5,1,0,0,0,89,0,6,0,0,0,0,0,0,83,0,0,0,0,27,0,0,42,1074,0,0,0,0,0,0,0,0,0,1,31,0,0,2,0,0,320,0,0,9,1,0,0,27,0,3,42,0,6,0,0,0,6,0,0,0,0,0,12,0,0,23,14,3,0,20,0,0,23,0,10,10,0,0,0,1,0,0,1,0,0,8,4,0,0,0,0,0,0,1,606,1,0,0,0,2,20,0,0,0,0,0,43,93,1,0,19,0,0,31,0,0,299,0,0,0,0,241,4,0,0,0,0,0,140,1,16,1,82,3,0,9,15,9,0,0,0,0,0,0,0,0,99,1,1,136,0,3,3,0,0,3,0,0,0,0,2,14,0,0,0,0,0,1,14,0,5,1,3,2,6,11,3,0,0,1,0,1,0,0,138,3,9,21,39,0,1,0,0,1,27,2099,1,0,360,0,0,0,0,0,10,88,0,0,0,0,66,3,0,0,0,116,0
"2",3,25,0,11,0,0,2,0,0,0,9,1,0,121,27,0,0,0,0,0,23,14,0,2,0,295,0,0,93,1,0,42,0,68,0,0,14,91,5,0,0,0,0,0,0,502,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,2,0,16,0,1,0,0,1,0,0,0,0,0,13,0,3,0,0,43,0,1,125,0,89,0,27,1,0,0,1,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,16,6,0,1,0,0,1,120,0,0,0,0,1,305,0,0,0,0,1,46,22,0,0,0,0,11,0,0,0,6,0,0,0,0,0,1,11,0,0,3,2,0,0,0,0,0,0,20,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,0,0,0,0,0,1,0,0,0,170,0,0,58,0,0,0,2,0,0,0,0,0,0,0,129,2151,3,0,0,0,22,0,0,0,0,2,0,8,14,96,0,0,4,0,0,0,0,0,0,25,0,0,1,0,764,0,4,0,0,0,0,0,0,194,0,0,0,0,9,0,0,156,0,4,0,0,0,0,9,0,0,0,0,0,1,1,0,0,59,0,177,0,14,750,0,0,0,0,0,3,1937,0,0,233,0,0,0,0,0,13,31,0,84,1,0,44,15,5,30,0,81,0
"3",0,0,8,1,0,1,233,19,0,0,1,1,0,442,27,0,0,0,0,0,0,31,0,51,25,3354,0,0,70,14,77,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,14,0,2,2,0,0,0,21,0,0,0,8,0,1,0,0,0,3,0,0,0,2,1,0,0,24,0,0,0,1,20,1,22,2,1,0,5,0,0,8,0,0,147,0,0,1,0,0,319,0,0,0,0,0,291,6,8,1,1,19,0,0,0,3,1,0,0,0,0,0,0,0,306,0,1,0,0,2,0,0,0,20,0,0,0,0,0,4,0,0,1,3,0,0,10,1,14,0,0,2,0,0,0,5,0,0,1,0,0,1,0,2,10,1,0,0,0,0,0,110,0,0,0,0,0,15,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,13,2,8,0,40,0,0,0,0,2,0,48,1,0,1,1,2,7,0,1,1,0,0,0,4,0,0,0,448,0,4,1,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,4,1,5,0,2,0,0,0,4,0,0,0,3,15,0,0,371,18,5,0,0,2,2,2880,0,7,0,0,0,0,0,228,0,0,0,0,1,0,1,0,27,0,0,13,0
"4",0,0,0,0,0,2,1,106,0,0,0,0,0,0,3,0,1,2,0,7,0,8,0,11,0,0,0,0,1,0,0,0,0,28,0,0,53,0,1,1,0,0,0,0,0,24,0,0,0,0,10,0,0,0,0,0,1,0,0,811,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,207,0,0,0,3,0,1,0,0,7,6,0,49,2,0,0,0,1,0,0,0,0,0,0,0,3332,0,0,0,0,0,0,0,0,0,0,222,0,4,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,7,35,0,0,0,1,0,0,0,14,0,0,0,0,397,0,0,0,0,0,0,6,0,3,0,0,0,0,288,7,0,0,0,6,0,26,0,0,0,0,0,0,100,1,2,0,0,7,0,0,0,0,0,3,2,0,2,0,0,9,1,0,0,0,0,8,0,33,0,259,172,128,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,44,0,18,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,273,2377,5,0,0,0,1,0,0,0,174,0,0,89,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0
"5",0,0,0,1,0,0,63,0,0,0,0,0,0,0,33,0,0,0,0,0,0,80,0,11,0,994,0,0,0,0,205,0,0,2,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,206,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,298,2061,6,0,0,0,14,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,15,0,0,0,0,0,7,2526,0,0,201,0,0,0,0,0,6,0,64,0,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,970,0,0,5,10,117,0,0,47,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,55,0,0,0,0,0,1,0,2,0,0,0,27,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5649,0,0,272,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0
"7",0,0,0,2,0,0,1,13,0,0,0,0,0,0,0,0,41,0,0,0,0,3,0,0,0,855,0,0,6,0,905,0,0,14,0,0,1,17,1,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,61,0,0,0,0,264,0,0,1,0,27,0,337,0,0,156,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,189,0,0,0,0,0,103,0,0,0,0,0,11,1,0,0,4,45,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,134,1,0,0,1,0,0,0,0,0,0,0,0,3063,0,0,0,0,1,0,0,0,0,0,0,132,1,0,0,0,0,0,98,0,0,0,0,2,0,0,0,0,988,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,409,0,355,0,0,57,2,0,0,0,0,0,6,0,0,155,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,74,0
"8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,5,17,0,0,2,2669,0,0,5,72,0,0,0,26,0,0,3,0,0,0,0,0,0,29,0,270,38,0,1,0,3,0,0,0,0,0,0,1,0,41,2,29,0,0,0,0,22,0,0,77,4,0,4,30,0,0,0,0,0,28,0,1,0,0,44,0,0,0,0,0,0,15,0,0,0,0,0,0,16,0,0,76,1,0,1,0,161,167,0,0,0,0,0,7,0,0,0,0,214,0,0,0,0,1,54,31,6,7,1,0,4,1,0,1,0,0,4011,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,8,0,0,0,762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,14,1,0,0,1,0,0,1,0,6,0,18,2,0,2,0,0,0,0,0,0,0,0,14,0,18,1,0,198,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,0,93,0,0,0,0,24,0,0,1,20,0,0,0,0,0,0,0,0,2,56,6,6,43,0,0,0,0,0,0,290,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,126,0
"9",0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,15,2,0,0,0,0,0,10,0,2010,0,0,9,14,762,0,0,21,0,0,50,296,1,0,0,0,0,0,0,0,193,1,0,0,4,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,19,3,0,0,0,0,175,0,0,0,71,0,0,2,0,12,4,149,0,0,72,0,25,13,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,97,0,0,0,2,23,0,0,0,0,0,203,0,0,0,0,0,1,17,0,0,0,0,31,0,0,0,5,0,0,0,0,0,24,3,0,0,10,0,0,20,0,0,0,0,0,45,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,10,1,64,3,0,0,10,0,1,0,0,0,0,0,0,23,7,0,20,0,0,0,0,0,0,0,0,2,0,14,5,0,0,5,1,0,0,0,21,1,88,2,0,0,1,0,0,0,0,0,0,0,0,0,177,0,0,2688,0,0,3,0,1,25,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,9,2,5,0,1,4,0,0,3,3,0,0,0,0,302,0,107,140,0,0,0,0,0,20,1849,1,0,20,0,0,0,0,0,0,9,0,0,0,0,0,0,110,0,0,21,0
"10",0,0,0,2,0,0,0,37,0,0,0,0,1,0,2,0,0,0,0,0,0,85,0,11,0,2242,0,0,37,10,70,0,0,0,0,0,0,0,0,0,0,0,322,0,0,122,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1141,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,156,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,2,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,2762,0,3,598,0,0,19,0,0,0,0,0,0,0,0,51,0,6,0,0,208,0
