"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301"
"1",0,0,0,0,7,0,4,0,0,8,0,22,10,0,0,0,0,0,0,0,33,0,103,31,0,0,1,0,6,1,536,0,0,130,0,10,5,289,0,127,6,1,0,38,0,16,0,0,0,74,0,0,0,0,369,0,0,0,88,28,0,0,108,0,0,3,0,8,0,196,0,1,1,0,0,0,1,95,0,60,18,0,0,0,82,0,0,0,0,0,21,1,1,16,124,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,133,0,1,0,0,26,0,0,13,0,476,0,0,0,0,0,0,1,0,18,17,515,111,0,0,1,0,139,0,3,0,0,0,58,0,0,0,0,1119,11,30,0,0,0,0,0,0,0,139,0,0,0,1004,0,0,0,0,0,47,7,0,0,0,0,0,0,360,884,0,0,0,0,0,23,0,0,0,0,2,0,0,1,0,1,0,1,0,0,14,0,0,0,0,0,21,6,0,1,1,0,0,0,5,0,0,234,125,0,19,0,48,0,0,0,0,50,0,35,6,39,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72,7,12,0,8,20,0,0,46,0,0,0,6,57,1,0,0,0,157,2,10,100,9,0,1,0,0,0,2,25,0,0,420,0,0,0,0,1,21,0,0,0,0,0,11,0,1,0,0,128,0
"2",0,16,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,34,0,0,0,0,0,2229,0,0,0,9,18,0,12,0,0,0,483,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,22,0,247,39,0,0,0,0,0,1,0,0,36,0,0,1,0,0,1537,0,66,0,29,0,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,258,0,0,0,20,0,0,0,0,0,0,0,0,0,2,11,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,13,1,0,0,0,0,0,0,0,5,3,2,0,28,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,2,7,0,43,0,0,281,0,0,1,0,0,0,0,0,130,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,7,0,0,0,0,2,0,0,0,4,38,14,0,282,4,0,0,0,0,4,2849,0,1,69,0,1027,96,0,3,2,0,0,0,0,0,16,0,0,41,0,20,0
"3",0,0,0,0,0,0,43,0,1,0,0,0,14,0,26,2,0,0,0,0,0,39,0,31,0,0,0,0,237,23,811,0,0,209,0,0,0,0,10,0,0,0,0,0,0,128,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,161,0,0,9,208,0,0,301,0,30,9,0,0,2,0,0,0,0,0,0,0,0,2,0,762,7,0,0,0,0,0,193,0,2,0,14,0,0,0,0,4,3,757,0,0,0,0,0,0,200,0,0,0,0,174,0,0,0,1,0,0,0,0,0,0,0,0,0,79,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,7,0,280,744,0,0,0,0,0,0,0,0,0,0,0,0,117,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,48,0,0,0,70,0,0,0,0,0,0,113,0,12,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,506,0,0,0,0,0,0,1850,0,0,932,0,0,0,0,0,0,0,0,0,0,0,287,0,1,0,42,107,0
"4",0,0,0,0,10,0,0,0,0,0,0,14,0,25,0,0,0,19,0,0,0,1,83,0,9,1300,0,0,0,0,0,0,2,0,65,1,25,1,0,0,4,0,0,1,64,0,0,0,1,78,0,0,0,25,1,0,0,0,126,0,0,0,225,0,18,2,2,1,22,0,13,0,0,0,0,0,0,0,0,1,44,1,0,2,0,0,0,1,0,0,1,1,0,0,226,1,0,0,1,0,140,0,2,33,0,0,0,0,17,14,0,0,0,12,0,0,0,0,0,0,0,530,0,0,0,2,0,1,0,0,1,245,1763,71,0,0,558,0,0,3,9,0,0,0,67,0,0,0,0,908,4,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0,0,15,0,0,0,1,0,0,1,0,1,0,53,3,0,0,0,14,0,0,0,0,0,0,28,5,0,0,0,150,0,0,0,0,0,45,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,4,0,1,0,0,0,0,1,2,0,0,679,0,9,0,0,0,0,2076,1,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,8,0
"5",0,0,0,0,0,0,77,0,0,0,0,0,0,0,459,0,0,0,0,0,0,11,0,37,0,2938,0,0,67,0,0,0,0,111,0,0,5,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,12,58,0,0,19,0,0,175,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,65,0,0,0,0,76,0,0,0,0,0,910,14,0,0,0,0,0,2,0,0,0,0,30,0,0,0,105,0,0,0,121,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23,200,0,1,0,0,0,0,0,0,0,0,0,0,81,0,0,0,84,0,0,0,0,1,1,22,0,674,0,0,0,0,0,0,17,0,0,28,0,43,0,1,1340,0,0,1,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,296,5,0,0,0,2,0,0,1,1,0,0,0,0,1,0,11,1254,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,42,0,28,0,0,55,0
"6",0,0,0,29,7,0,0,0,0,8,0,14,0,106,0,0,0,0,0,0,27,3,83,0,0,1,0,0,0,0,1767,0,0,0,0,1,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,6,0,0,0,0,126,1,0,0,0,1,0,9,3,0,0,49,0,0,0,2,0,0,0,50,0,1,17,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,6,0,143,0,1,0,0,0,1,237,33,8,0,0,1,9,0,0,0,0,6,0,1,530,0,0,0,0,1,0,0,0,0,28,457,0,0,0,2,0,0,0,12,0,0,2,0,0,78,3,0,384,5,0,0,20,0,0,0,0,19,28,0,0,0,182,0,0,0,0,0,2,6,0,0,0,0,1,0,0,485,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,31,0,0,0,0,1,125,1,0,0,0,33,0,0,0,0,0,0,26,1,19,1,0,273,0,0,2,0,0,0,0,0,141,0,0,9,0,0,0,0,0,1,7,0,1,2,1,0,9,0,1,0,0,0,0,0,8,0,249,722,0,0,288,0,0,0,0,0,0,2806,0,0,45,0,0,0,0,0,1,0,0,0,0,0,30,1,5,3,0,46,0
"7",0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,1,0,25,0,0,6,2,168,34,0,0,0,0,8,0,553,0,0,0,209,0,70,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,1,207,1,5,25,0,0,44,47,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0,18,5,1,1,28,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,35,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,5,1237,303,0,0,16,0,3,0,8,0,0,0,0,1,0,0,0,1205,2,0,0,5,1,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,374,79,0,0,0,0,0,3,0,0,0,0,0,0,18,2,1,0,3,6,0,0,0,0,0,165,0,0,0,0,0,2,7,0,0,0,0,0,0,93,0,105,0,0,2,0,0,0,0,0,0,0,0,112,0,0,836,0,0,5,0,0,0,0,0,0,0,114,43,0,0,0,0,55,0,0,0,0,240,0,0,0,0,1,0,0,10,49,0,0,0,0,602,0,0,649,0,0,0,0,0,2,1057,0,0,313,0,0,0,0,6,0,0,0,0,0,0,65,0,4,0,0,15,0
"8",0,0,0,0,0,0,141,81,0,0,0,16,0,0,22,0,0,0,0,0,27,63,0,0,9,2172,1,0,4,0,0,0,0,67,0,0,0,1291,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,128,0,0,0,0,660,0,0,0,0,0,0,88,0,0,0,59,0,1,16,0,0,0,0,1,1031,0,6,0,0,68,2,0,0,0,49,0,12,0,0,0,0,0,0,81,0,0,0,0,0,4,0,278,754,0,100,0,0,0,97,0,0,0,0,51,11,0,0,0,1,242,0,0,0,0,0,7,37,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,10,155,0,10,0,0,134,0,0,0,0,0,0,85,0,0,0,0,0,0,555,4,0,0,0,0,4,1,0,0,0,0,0,0,33,0,0,1,18,0,0,0,21,22,2,194,28,223,6,0,0,0,0,0,0,0,0,66,0,0,0,0,160,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,22,0,29,0,19,387,0,4,85,0,4,4,0,0,0,0,1,0,4,8,0,0,107,0,0,0,0,3,40,0,0,0,258,0,0,0,0,0,0,39,0,0,0,0,48,0,0,0,1,180,0
"9",0,0,0,67,0,0,0,0,1,0,0,31,0,0,0,1,0,0,0,0,0,0,212,65,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,154,0,0,0,36,0,1,0,0,101,89,0,0,256,1,0,292,0,0,0,55,0,0,0,0,0,0,0,385,0,2,0,0,1,0,0,0,0,1,20,0,0,1,244,9,0,53,0,0,0,0,0,0,10,0,0,0,1,1,0,0,2,0,0,0,0,7,18,0,37,0,0,0,0,0,1,0,1,0,0,0,0,177,987,305,12,0,36,0,0,0,128,0,0,0,0,41,81,0,0,1052,5,0,0,3,1,0,70,0,0,2,2,8,0,0,3,0,0,9,0,0,9,0,0,0,0,0,1,0,92,0,0,0,0,0,1,1,0,0,0,0,1,58,4,3,0,0,0,0,0,6,0,0,0,0,0,104,3,11,5,1,0,0,0,0,0,0,624,0,0,0,31,0,0,0,0,0,0,0,0,0,164,0,0,14,0,0,7,3,0,1,0,0,0,0,6,1,0,0,0,0,0,0,8,1,1,6,13,0,2,0,0,0,0,3,3,0,0,0,14,1230,0,4,108,0,2,0,0,6,1,2257,0,55,14,0,0,0,0,8,0,0,0,0,0,0,2,0,12,0,0,13,0
"10",0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,41,0,0,0,0,0,0,85,0,0,0,0,12,52,0,7,1,0,0,0,0,0,25,0,3,0,2,0,0,0,0,0,0,0,0,0,0,32,21,0,14,0,0,0,0,0,0,0,20,11,0,0,0,0,1,0,0,0,2,0,3,0,0,0,3,0,0,0,0,906,6,0,0,0,0,0,0,28,0,0,232,0,0,3,0,0,146,0,297,0,0,0,0,0,0,0,5,102,0,0,0,0,0,12,0,4,0,0,0,1,3,0,0,0,23,213,0,0,0,0,0,0,0,0,0,0,0,0,150,5,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,2,0,7,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,75,0,0,0,0,0,7,0,1,0,0,0,84,1488,38,11,0,1,0,0,0,5,0,2,0,98,0,0,0,0,0,0,0,0,0,0,0,9,0,94,1,0,1075,0,0,0,0,0,3,0,0,60,0,0,173,0,0,0,0,53,1,0,0,0,12,3,0,0,0,2,0,0,3,116,0,0,37,4,80,0,0,1117,0,0,0,0,0,3,1470,0,0,74,0,0,4,0,0,0,3,0,0,0,0,54,4,0,0,0,42,0
