,shannon,disease
SAMD00164717,9.118386095292273,adenoma
SAMD00164924,9.122175751293517,adenoma
SID31333,9.137921250045338,healthy
LILT_VF30_16,9.150403413492597,adenoma
SAMD00164827,9.12648646624103,healthy
SAMD00114928,9.13405109563345,adenoma
SAMD00164748,9.129111135979377,healthy
MG100178,9.141127197145847,healthy
CCIS13047523ST-4-0,9.137671822455829,healthy
SAMD00164758,9.122838306721432,healthy
SAMD00164927,9.09350870267222,healthy
LILT_VF32_T016,9.136342256178335,adenoma
SAMD00164891,9.137893761317518,healthy
SAMD00114988,9.132424373188522,adenoma
SAMD00164773,9.139887849953112,healthy
SAMD00114926,9.111401591748226,healthy
MG100191,9.136605670628434,adenoma
CCIS81735969ST-20-0,9.150395077983413,adenoma
CCIS11019776ST-4-0,9.12663070722257,adenoma
SAMD00114962,9.132285319665767,adenoma
SAMD00164849,9.147795145526262,healthy
SAMD00164953,9.13859893946282,healthy
CCIS55531770ST-4-0,9.142895464898357,adenoma
SAMD00165008,9.142551461171337,healthy
MG100181,9.135794778202165,adenoma
SAMD00165015,9.141827438238636,healthy
CCIS88317640ST-4-0,9.141207737353158,healthy
SAMD00164755,9.123870374143738,adenoma
CCIS07277498ST-4-0,9.144730989615887,healthy
CCIS03473770ST-4-0,9.151479094410174,healthy
CCIS63468405ST-4-0,9.131202806918324,healthy
SAMD00164926,9.11674831071198,healthy
SAMD00114937,9.133747166296983,adenoma
SAMD00114947,9.137949215342825,adenoma
SAMD00114895,9.1227246576019,healthy
LILT_VF140_T016,9.134866309215479,healthy
SAMD00114757,9.14641511089142,healthy
SAMD00164855,9.144185017451806,healthy
SAMD00114821,9.14191863921316,adenoma
SAMD00115015,9.142208939929185,healthy
SAMD00114751,9.135815622959127,adenoma
SAMD00114987,9.130365942326732,healthy
SAMD00115024,9.107790756031378,adenoma
SAMD00114773,9.118857646398565,healthy
CCIS20795251ST-4-0,9.143990382949829,healthy
SAMD00114890,9.093121667347363,adenoma
LILT_VF18_T016,9.131657128807433,healthy
SAMD00114997,9.12062501154646,healthy
CCIS95097901ST-4-0,9.146442997810096,healthy
SAMD00114853,9.127904230790978,adenoma
CCIS82944710ST-20-0,9.139691071582407,healthy
SAMD00114940,9.122950573287572,healthy
MG100201,9.135261312045042,adenoma
SAMD00114769,9.110960215387577,healthy
CCIS83445808ST-4-0,9.148540179806117,adenoma
SID530142,9.142591093837781,adenoma
SAMD00165001,9.144052777420166,healthy
SAMD00164930,9.144986626661066,healthy
CCIS48579360ST-4-0,9.120592820633693,adenoma
CCIS22906510ST-20-0,9.14485130347675,adenoma
CCIS16383318ST-4-0,9.138538258756347,healthy
MG100190,9.119045562868646,adenoma
SAMD00114798,9.13597229866526,healthy
LILT_VF50_16,9.13982939159065,adenoma
SAMD00114843,9.118719767246153,healthy
SAMD00164760,9.140010734016059,adenoma
CCIS41806458ST-4-0,9.128658431216708,adenoma
LILT_VF70_16,9.13107553895094,adenoma
SAMD00164929,9.14901908407764,healthy
MG100174,9.110357726758322,healthy
SAMD00114950,9.142067193089082,healthy
SAMD00114845,9.13685449593391,healthy
SID530258,9.150087772591181,healthy
LILT_VF259_T016,9.151930173574758,healthy
SAMD00114780,9.109814963852228,healthy
SAMD00164819,9.133708225772981,healthy
SAMD00114867,9.14206350475959,healthy
SAMD00114994,9.132390614258131,healthy
SAMD00165020,9.130425251283555,healthy
SAMD00164887,9.140150286672714,adenoma
CCIS54027808ST-4-0,9.128439695953825,adenoma
SAMD00114730,9.130952883574134,healthy
MG100198,9.146313244194621,adenoma
SAMD00114985,9.111793234379672,adenoma
SAMD00165024,9.119066759875665,healthy
CCIS10793554ST-4-0,9.148705823946448,adenoma
MG100180,9.144466643061316,healthy
SAMD00114745,9.133735885452587,healthy
SAMD00114855,9.131070831078656,adenoma
SAMD00115005,9.118207079737747,healthy
SAMD00154992,9.13459610936106,healthy
SID530172,9.14650912190828,adenoma
CCIS50471204ST-4-0,9.15119686166684,healthy
SAMD00115009,9.136523554687985,healthy
SID530450,9.147353978866084,adenoma
SAMD00164951,9.133808000852854,healthy
SAMD00164804,9.141540044108847,adenoma
MG100193,9.141615639476884,adenoma
SAMD00114906,9.124109988190126,healthy
SAMD00114812,9.149512689011303,healthy
MG100185,9.12749988999785,adenoma
LILT_VF263_T016,9.152584474456093,healthy
MG100163,9.134471027354705,healthy
SAMD00164824,9.135137892083016,healthy
SAMD00164914,9.13331241427739,healthy
CCIS83574003ST-4-0,9.13298727228944,adenoma
SAMD00114898,9.106724695857007,healthy
SAMD00114991,9.145534306622766,healthy
SAMD00114864,9.112000476259327,adenoma
SAMD00114938,9.125984730366987,healthy
SAMD00164837,9.139530575452268,healthy
MG100188,9.138097352497947,adenoma
CCIS11558985ST-4-0,9.128497436186771,healthy
SAMD00114995,9.122618005907162,healthy
SAMD00114959,9.129826520152106,healthy
SAMD00164823,9.144173421524561,healthy
SAMD00114973,9.141228370781482,healthy
SAMD00114885,9.128017822041105,healthy
CCIS45571137ST-3-0,9.152612296559203,healthy
LILT_VF07_16,9.14080683255754,adenoma
CCIS24898163ST-4-0,9.123928543463865,adenoma
SAMD00114815,9.081108783281717,healthy
SAMD00164972,9.137601703446434,healthy
MG100160,9.148877836055046,healthy
SID31519,9.139505893091599,healthy
SAMD00114930,9.135413987127981,adenoma
MG100202,9.133055379768455,adenoma
MG100177,9.140323632800133,healthy
SAMD00164911,9.124517958566413,healthy
SAMD00114862,9.14184633182727,healthy
CCIS50561855ST-4-0,9.0747571004724,adenoma
LILT_VF301_T016,9.14132619389753,adenoma
SAMD00164806,9.137815855147883,healthy
SAMD00114784,9.122301598727374,healthy
CCIS00281083ST-3-0,9.0786390504748,healthy
CCIS35092938ST-4-0,9.143413358897991,adenoma
SAMD00164949,9.148810937917135,healthy
SAMD00164801,9.150243470742462,adenoma
CCIS23164343ST-4-0,9.13458375396346,healthy
SID530177,9.140682946794668,healthy
SID530074,9.1259038491159,healthy
SAMD00164873,9.122752590796583,healthy
SAMD00115022,9.107639354826096,healthy
SAMD00114882,9.131171578047214,healthy
SAMD00154991,9.139363894464376,healthy
SAMD00164956,9.140533079605824,healthy
SAMD00114791,9.146796255208802,healthy
SAMD00164983,9.147239330337745,healthy
SAMD00114789,9.135848239442684,healthy
SAMD00165023,9.146586544045833,healthy
SAMD00164942,9.150298528201937,adenoma
CCIS56503244ST-3-0,9.144310115604565,adenoma
CCIS28384594ST-4-0,9.13046078849823,adenoma
SAMD00164882,9.149429216164934,healthy
SAMD00164908,9.13374398478767,healthy
SAMD00114963,9.131116346783651,healthy
LILT_VF37_16,9.121308534930003,adenoma
CCIS82507866ST-3-0,9.124319150980718,healthy
LILT_VF82_T016,9.097011355741166,healthy
CCIS50003399ST-4-0,9.142335053241936,healthy
SAMD00164898,9.123828973368136,healthy
SAMD00114986,9.144462995924977,healthy
SAMD00164934,9.127062806099614,healthy
SAMD00164756,9.146252466503658,healthy
SAMD00114829,9.137814990222443,healthy
CCIS07539127ST-4-0,9.145242530609025,healthy
CCIS34604008ST-4-0,9.140366350499777,healthy
MG100157,9.130981461531874,healthy
SAMD00164962,9.139076644239852,healthy
SAMD00114783,9.135240790869059,healthy
CCIS98482370ST-3-0,9.14142396767946,healthy
CCIS71578391ST-4-0,9.14259998876445,healthy
SAMD00115023,9.147086957377864,healthy
SAMD00164877,9.139716643394527,healthy
MG100153,9.145091140824126,healthy
SAMD00115012,9.14393497791083,healthy
SAMD00164952,9.13813970547158,healthy
MG100166,9.142790530847371,healthy
SAMD00114820,9.129595879620814,adenoma
SAMD00164941,9.090118321827237,healthy
CCIS96387239ST-4-0,9.09142103725924,adenoma
CCIS74239020ST-4-0,9.147978708302622,healthy
SAMD00165022,9.150292037698957,healthy
SAMD00164915,9.141313278187802,healthy
CCIS95409808ST-4-0,9.145104355837255,healthy
MG100196,9.144822923846062,adenoma
CCIS48507077ST-4-0,9.126535821551412,adenoma
SAMD00164750,9.145368641840784,adenoma
SAMD00114837,9.124254184098843,healthy
SAMD00164814,9.138631013243954,healthy
SAMD00115032,9.147386474656557,healthy
LILT_GF12_16,9.113150702044294,adenoma
SAMD00114872,9.14113102428534,healthy
SAMD00114887,9.135571773047813,adenoma
CCIS22275061ST-4-0,9.139571237626537,adenoma
SAMD00164809,9.13389310702951,healthy
