,shannon,Dataset
F-058-C2U,6.244022997495358,asd_son
F-007C1A,6.1728145079145476,asd_son
F-024C2U,6.243336253696398,asd_son
A15,6.16840399302582,autism_kb
A19,6.246008853052716,autism_kb
N18,6.2706613660607635,autism_kb
F-048-C1A,6.22958109909842,asd_son
N09,6.26119764130354,autism_kb
F-050-C2U,6.237544981735353,asd_son
F-003C1A,6.277043595469881,asd_son
F-053-C1U,6.273309656014542,asd_son
A18,6.2237552945636905,autism_kb
F-062-C2U,6.239362507833388,asd_son
N02,6.233997895708988,autism_kb
A06,6.213258618848205,autism_kb
F-042-C1A,6.218691910726834,asd_son
F-021C2U,6.2715979036562235,asd_son
F-041-C2U,6.237870647153515,asd_son
F-009C1A,6.233320358944071,asd_son
F-023C1A,6.281273477371215,asd_son
F-052-C1U,6.294588130894487,asd_son
F-010C1A,6.154875207138347,asd_son
F-023C2U,6.254163805357715,asd_son
F-029C1A,6.2231373606186535,asd_son
F-017C2U,6.222056562728549,asd_son
F-061-C2U,6.28097595529036,asd_son
F-058-C1A,6.184606699558986,asd_son
F-012C1A,6.221993423029128,asd_son
F-022C1A,6.377063885767298,asd_son
F-047-C1A,6.194127869695115,asd_son
F-014C1A,6.177410644870558,asd_son
F-018C1A,6.223609270542281,asd_son
F-007C2U,6.244344706807393,asd_son
N13,6.227451690936016,autism_kb
N05,6.203215319226559,autism_kb
F-016C2U,6.254137191817445,asd_son
F-033C1A,6.242611594212133,asd_son
F-028C2U,6.192079988315861,asd_son
F-004C2U,6.230600290234287,asd_son
A09,6.209797844286438,autism_kb
N15,6.205629181396256,autism_kb
F-006C1A,6.205805842199125,asd_son
N10,6.170628052519101,autism_kb
A10,6.229936299120684,autism_kb
F-060-C1A,6.234927812702278,asd_son
F-027C1A,6.205058344562105,asd_son
F-051-C1A,6.237760980149059,asd_son
F-044-C2U,6.239258325668574,asd_son
F-001C1A,6.327781598965365,asd_son
F-020C1A,6.226850231712214,asd_son
F064-C1A,6.207258740799362,asd_son
N17,6.186911685157389,autism_kb
A04,6.1872194010809,autism_kb
A11,6.214163672784613,autism_kb
F063-C1U,6.239541865572239,asd_son
F-050-C1A,6.161124461331751,asd_son
F-014C2U,6.174969812109383,asd_son
F-019C2U,6.286846449779299,asd_son
F-044-C1A,6.2265228909039525,asd_son
F-046-C1A,6.2418794248379,asd_son
F-017C1A,6.270213427592108,asd_son
F-030C2U,6.25588397636505,asd_son
A13,6.184600758658408,autism_kb
F-037-C1A,6.209353990813887,asd_son
F-002C1A,6.250591868429729,asd_son
F-022C2U,6.312918396897754,asd_son
F-059-C1A,6.188013359085847,asd_son
N06,6.2245664675975805,autism_kb
N12,6.223300978730619,autism_kb
F066-C1A,6.2107201087795225,asd_son
F-018C2U,6.297683589782484,asd_son
F-045-C1A,6.191825095280144,asd_son
F-055-C1U,6.193480959461953,asd_son
F-020C2U,6.2255524791161525,asd_son
F-051-C2U,6.265770801184241,asd_son
F-030C1A,6.250058473717798,asd_son
F-009C2U,6.262808132428935,asd_son
F-015C1A,6.25700053110078,asd_son
F-025C2U,6.295847599184464,asd_son
A14,6.253001381873192,autism_kb
A16,6.221059903782839,autism_kb
A03,6.243261182291276,autism_kb
F-029C2U,6.25074863566902,asd_son
F-041-C1A,6.182781425606776,asd_son
A05,6.207993232898723,autism_kb
F-024C1A,6.221481954783966,asd_son
F-026C1A,6.211001572551104,asd_son
A01,6.303347108413654,autism_kb
F-035-C1A,6.232477144604961,asd_son
F-008C2U,6.218078206715617,asd_son
N08,6.243874360073897,autism_kb
F-037-C2U,6.2115591682077556,asd_son
N01,6.190624962465301,autism_kb
N19,6.247676885010004,autism_kb
F-042-C2U,6.249432004094515,asd_son
F-011C1A,6.264506300429608,asd_son
F-016C1A,6.219552724728727,asd_son
F-034C1A,6.2325032057434715,asd_son
F-036-C1A,6.234869489050988,asd_son
A07,6.229888746690348,autism_kb
F-049-C1U,6.221636949904485,asd_son
F-054-C2U,6.267189008654791,asd_son
N03,6.2340809912980975,autism_kb
F-028C1A,6.217451109474566,asd_son
F-005C1A,6.266179180499973,asd_son
F-054-C1A,6.202029867597248,asd_son
F-015C2U,6.227263663488907,asd_son
F-004C1A,6.2071496977383,asd_son
N14,6.207460655666118,autism_kb
A08,6.201066802042533,autism_kb
F-021C1A,6.127411888567607,asd_son
N07,6.157007059068606,autism_kb
N11,6.263808591132341,autism_kb
A17,6.255279977920486,autism_kb
F-039-C2U,6.228163880867327,asd_son
F-057-C1A,6.237637656953874,asd_son
F-001C2U,6.268360936936065,asd_son
F066-C2U,6.22500225976933,asd_son
F-046-C2U,6.134438526657056,asd_son
F-056-C1A,6.23379019268028,asd_son
N04,6.215622069417508,autism_kb
F-043-C1A,6.280028836296806,asd_son
F-038-C1A,6.280843899150234,asd_son
F-057-C2U,6.258228318077519,asd_son
F-061-C1A,6.157460364080439,asd_son
F-003C2U,6.301590657718108,asd_son
F-039-C1A,6.269880552020706,asd_son
F-025C1A,6.228819054004004,asd_son
F-019C1A,6.24359514577249,asd_son
N20,6.256220119415585,autism_kb
F-008C1A,6.283722832556953,asd_son
F-013C1U,6.2020708855047415,asd_son
A02,6.213998805639303,autism_kb
F-040-C1A,6.250139772779626,asd_son
F-027C2U,6.207264790179993,asd_son
F065-C1A,6.2003837223957925,asd_son
F-032C1A,6.196623604229996,asd_son
F-062-C1A,6.21965587142909,asd_son
A12,6.233340961866202,autism_kb
F-031C1U,6.18437947789094,asd_son
F-002C2U,6.200810832645506,asd_son
N16,6.202410301058149,autism_kb
